"TOA5","AP_Met","CR1000X","13917","CR1000X.Std.03.02","CPU:KACAPMET_CR1000x_6.0.1_052720.CR1X","19705","SWMP"
"TIMESTAMP","RECORD","ATemp","MaxTemp","MaxTempT","MinTemp","MinTempT","RH","BP","WSpd","Wdir","SDWDir","MaxWSpd","MaxWSpdT","TotPrcp","TotPAR","AvgVolt","CumPrcp"
"2021-08-23 13:30:00",21118,11.89812,12.03207,"13:22",11.82923,"13:25",96.13734,1006.356,2.888386,11.01797,25.85526,4.9392,"13:16",0,376.6125,13.26696,0
"2021-08-23 13:45:00",21119,11.80989,11.96753,"13:31",11.76275,"13:38",96.36922,1006.235,2.958292,9.074264,19.37477,4.8804,"13:42",0,301.4192,13.26097,0
"2021-08-23 14:00:00",21120,11.82964,11.95805,"13:59",11.76347,"13:51",96.67296,1006.132,2.594278,11.06557,25.85543,5.0764,"13:49",0,309.0724,13.2548,0
"2021-08-23 14:15:00",21121,11.86005,11.96807,"14:10",11.82772,"14:1",96.8041,1006.004,2.617144,11.41712,20.98264,4.5276,"14:4",0,304.2223,13.22077,0
"2021-08-23 14:30:00",21122,11.89287,12.05305,"14:25",11.82982,"14:17",96.90468,1005.882,2.632934,10.6562,22.53755,5.3704,"14:27",0,323.9227,13.23443,0
"2021-08-23 14:45:00",21123,11.84922,12.00602,"14:32",11.76433,"14:43",96.92815,1005.833,3.012303,8.52633,22.02135,6.2916,"14:37",0,321.1744,13.24293,0
"2021-08-23 15:00:00",21124,11.68934,11.90167,"14:48",11.56781,"14:55",96.90363,1005.786,2.861819,6.21025,18.14195,4.214,"14:45",0,233.0412,13.23501,0
"2021-08-23 15:15:00",21125,11.72963,11.90092,"15:12",11.63416,"15:0",96.89306,1005.678,2.907334,10.13248,24.81691,5.2332,"15:6",0,295.7407,13.20689,0
"2021-08-23 15:30:00",21126,11.77765,11.9007,"15:26",11.70001,"15:16",96.73762,1005.609,3.106383,6.07223,25.58021,5.1744,"15:24",0,292.8087,13.22541,0
"2021-08-23 15:45:00",21127,11.77574,11.89656,"15:41",11.7123,"15:34",96.66277,1005.529,3.013283,9.030185,17.49988,5.5664,"15:37",0,244.5199,13.21975,0
"2021-08-23 16:00:00",21128,11.80899,12.02482,"15:58",11.70138,"15:45",96.66097,1005.428,2.101229,15.15412,22.77459,4.704,"15:45",0,210.8844,13.20491,0
"2021-08-23 16:15:00",21129,11.90355,12.0274,"16:14",11.8296,"16:0",96.5948,1005.276,1.898369,22.62453,32.72347,3.9004,"16:2",0,222.255,13.17218,0
"2021-08-23 16:30:00",21130,11.96938,12.09188,"16:19",11.89505,"16:15",96.52039,1005.186,1.802329,19.6665,24.73254,3.7436,"16:28",0,216.2398,13.17824,0
"2021-08-23 16:45:00",21131,12.00205,12.1302,"16:42",11.896,"16:44",96.43576,1005.106,2.254109,12.81783,20.2159,4.5276,"16:40",0,232.7463,13.1799,0
"2021-08-23 17:00:00",21132,12.01539,12.13793,"16:51",11.89516,"16:45",96.41208,1004.966,2.78124,10.99101,21.50824,4.8608,"16:51",0,263.5112,13.18737,0
"2021-08-23 17:15:00",21133,11.99304,12.16364,"17:0",11.95918,"17:7",96.36154,1004.846,2.757828,8.968611,22.29605,4.7432,"17:9",0,224.9953,13.15654,0
"2021-08-23 17:30:00",21134,11.879,12.01331,"17:19",11.8283,"17:29",96.38416,1004.772,2.686834,9.45884,23.98324,4.6844,"17:19",0,194.0554,13.16272,0
"2021-08-23 17:45:00",21135,11.83165,11.95812,"17:40",11.76357,"17:41",96.46371,1004.735,2.480162,7.388777,21.00629,4.1356,"17:32",0,151.9994,13.14076,0
"2021-08-23 18:00:00",21136,11.77344,11.90239,"17:54",11.69897,"17:59",96.51064,1004.697,2.608433,5.733006,21.37276,4.1552,"17:51",0,108.8229,13.11153,0
"2021-08-23 18:15:00",21137,11.66143,11.77419,"18:3",11.63308,"18:4",96.62567,1004.608,2.704473,9.040043,24.33922,4.5472,"18:14",0,69.552,13.05073,0
"2021-08-23 18:30:00",21138,11.6454,11.76981,"18:16",11.63165,"18:22",96.77642,1004.608,2.677143,11.21815,18.56223,5.2136,"18:17",0,70.64597,13.02131,0
"2021-08-23 18:45:00",21139,11.6461,11.77165,"18:30",11.63209,"18:39",96.89556,1004.613,2.438893,13.56057,21.2345,4.6844,"18:32",0,57.85772,12.98568,0
"2021-08-23 19:00:00",21140,11.62211,11.71363,"18:54",11.56794,"18:57",96.99774,1004.577,2.193349,16.52171,24.11228,3.9788,"18:48",0,47.53417,12.94919,0
"2021-08-23 19:15:00",21141,11.55533,11.66119,"19:8",11.50195,"19:10",97.13615,1004.585,2.163077,23.43794,21.23852,4.4884,"19:5",0,41.57006,12.89885,0
"2021-08-23 19:30:00",21142,11.51722,11.63199,"19:17",11.50175,"19:27",97.27264,1004.617,1.909584,20.44564,23.92837,3.626,"19:17",0,26.18952,12.8827,0
"2021-08-23 19:45:00",21143,11.48468,11.63216,"19:32",11.43746,"19:43",97.38811,1004.542,2.159811,19.73381,22.57913,4.2728,"19:33",0,27.62331,12.86156,0
"2021-08-23 20:00:00",21144,11.38884,11.56931,"19:45",11.30631,"19:57",97.51894,1004.509,1.836193,23.97755,24.35799,4.1944,"19:45",0,20.67768,12.82729,0
"2021-08-23 20:15:00",21145,11.31063,11.445,"20:2",11.2412,"20:14",97.62742,1004.522,1.774344,16.44117,19.84239,3.8612,"20:6",0,10.64613,12.79651,0
"2021-08-23 20:30:00",21146,11.25315,11.36924,"20:20",11.2398,"20:24",97.72993,1004.578,1.37886,25.25537,24.10616,3.3908,"20:29",0,4.932806,12.79892,0
"2021-08-23 20:45:00",21147,11.25305,11.37495,"20:36",11.24078,"20:40",97.8005,1004.589,1.381038,20.10104,23.47567,3.136,"20:31",0,1.92682,12.78899,0
"2021-08-23 21:00:00",21148,11.27561,11.37095,"20:53",11.24066,"20:52",97.9078,1004.562,1.181662,27.39409,25.32697,2.7244,"21:0",0,0.8302866,12.77758,0
"2021-08-23 21:15:00",21149,11.31968,11.44342,"21:13",11.30575,"21:7",97.99157,1004.504,1.568218,23.65713,22.77756,3.038,"21:4",0,0.4533576,12.74642,0
"2021-08-23 21:30:00",21150,11.31803,11.43213,"21:26",11.30535,"21:16",98.0159,1004.387,1.442887,13.06007,20.12616,2.6264,"21:27",0,0.3749299,12.74732,0
"2021-08-23 21:45:00",21151,11.3188,11.43719,"21:41",11.3056,"21:37",98.06864,1004.258,1.655002,13.42117,22.00096,2.9204,"21:43",0,0.3607054,12.73777,0
"2021-08-23 22:00:00",21152,11.32667,11.44454,"21:54",11.30512,"21:55",98.14923,1004.147,1.914811,13.14356,22.23175,3.2928,"21:50",0,0.3575659,12.72658,0
"2021-08-23 22:15:00",21153,11.35859,11.5056,"22:5",11.30606,"22:10",98.19544,1004.054,1.50626,24.95996,23.29369,3.2732,"22:11",0,0.3570898,12.69727,0
"2021-08-23 22:30:00",21154,11.40198,11.57189,"22:24",11.30616,"22:17",98.29339,1003.991,1.599251,39.90726,18.60755,2.7048,"22:28",0,0.3552301,12.70181,0
"2021-08-23 22:45:00",21155,11.51699,11.63807,"22:36",11.43601,"22:44",98.25127,1003.944,1.121338,31.14782,20.38914,2.5088,"22:39",0,0.3516313,12.69473,0
"2021-08-23 23:00:00",21156,11.44952,11.57389,"22:47",11.43657,"22:58",98.27264,1003.88,1.013864,28.78211,20.34542,2.2736,"22:51",0,0.348285,12.68844,0
"2021-08-23 23:15:00",21157,11.44903,11.56939,"23:13",11.43216,"23:14",98.29814,1003.863,1.083227,14.66341,18.11327,2.3324,"23:11",0,0.344771,12.66439,0
"2021-08-23 23:30:00",21158,11.39647,11.50261,"23:29",11.37061,"23:25",98.3107,1003.807,1.160538,27.49366,18.30709,2.6068,"23:19",0,0.3415518,12.67297,0
"2021-08-23 23:45:00",21159,11.32251,11.43074,"23:36",11.30548,"23:42",98.32673,1003.795,1.275306,32.37289,18.54584,2.254,"23:32",0,0.3387314,12.67088,0
"2021-08-24 00:00:00",21160,11.25908,11.36749,"23:49",11.24027,"23:57",98.36115,1003.803,1.093353,24.52299,15.84966,2.3324,"23:58",0,0.3349727,12.66813,0
"2021-08-24 00:15:00",21161,11.23789,11.36421,"0:4",11.17539,"0:13",98.38519,1003.785,1.374069,33.40689,15.51001,2.2148,"0:4",0,0.3308435,12.64865,0
"2021-08-24 00:30:00",21162,11.17756,11.31635,"0:28",11.11089,"0:27",98.40974,1003.747,0.8941958,35.42458,18.20586,1.862,"0:18",0,0.3291549,12.66061,0
"2021-08-24 00:45:00",21163,11.18447,11.30595,"0:44",11.11175,"0:33",98.46303,1003.745,1.084315,14.08645,18.72885,2.3716,"0:40",0,0.3282256,12.66173,0
"2021-08-24 01:00:00",21164,11.15599,11.29332,"0:51",11.11017,"0:59",98.45944,1003.701,1.168377,35.15592,14.94263,2.058,"0:48",0,0.3260707,12.66158,0
"2021-08-24 01:15:00",21165,11.09064,11.24256,"1:4",11.04468,"1:13",98.47279,1003.645,0.885703,40.74327,13.07667,1.666,"1:7",0,0.3222828,12.64405,0
"2021-08-24 01:30:00",21166,11.04688,11.1782,"1:25",10.97943,"1:28",98.46603,1003.65,0.3069577,56.8659,24.30992,1.1172,"1:18",0,0.3202293,12.6574,0
"2021-08-24 01:45:00",21167,10.97001,11.09867,"1:33",10.91321,"1:41",98.45396,1003.638,0.1204312,129.3719,6.823726,0.4704,"1:34",0,0.3233378,12.65932,0
"2021-08-24 02:00:00",21168,10.96406,11.11746,"1:49",10.9149,"1:58",98.45556,1003.628,0,0,0,0,"1:45",0,0.3233834,12.65943,0
"2021-08-24 02:15:00",21169,10.96873,11.11143,"2:7",10.91435,"2:0",98.46975,1003.576,0.07132221,73.72128,2.74178,0.5292,"2:14",0,0.3213833,12.6419,0
"2021-08-24 02:30:00",21170,10.92648,11.03627,"2:21",10.9144,"2:19",98.4631,1003.552,0.4866244,92.20068,7.186229,0.9995999,"2:27",0,0.3180746,12.65592,0
"2021-08-24 02:45:00",21171,10.92145,11.05161,"2:35",10.84951,"2:36",98.47693,1003.524,0.7696266,94.68076,7.995072,1.1172,"2:43",0,0.3128533,12.65838,0
"2021-08-24 03:00:00",21172,10.92133,11.03906,"2:52",10.85015,"2:59",98.48889,1003.517,0.9517983,89.06832,8.626106,1.2544,"2:46",0,0.3115431,12.65878,0
"2021-08-24 03:15:00",21173,10.86135,10.98759,"3:6",10.8492,"3:14",98.51456,1003.475,0.587128,97.00124,8.203424,0.9995999,"3:1",0,0.3111086,12.64075,0
"2021-08-24 03:30:00",21174,10.86155,10.97724,"3:29",10.84889,"3:15",98.50944,1003.461,0.5747149,78.54347,11.13817,0.9604,"3:25",0,0.3106662,12.65691,0
"2021-08-24 03:45:00",21175,10.86156,10.96576,"3:43",10.84907,"3:38",98.51228,1003.464,0.7788811,65.59713,5.494579,1.0388,"3:31",0,0.3100525,12.66228,0
"2021-08-24 04:00:00",21176,10.81542,10.92533,"3:57",10.78395,"3:55",98.53285,1003.453,0.6543129,53.61478,4.36134,0.9604,"3:59",0,0.3067403,12.66311,0
"2021-08-24 04:15:00",21177,10.78393,10.91766,"4:6",10.71909,"4:14",98.53577,1003.378,0.6408099,73.46226,8.49991,0.9408,"4:0",0,0.3023779,12.64277,0
"2021-08-24 04:30:00",21178,10.75121,10.91035,"4:20",10.71687,"4:27",98.55626,1003.35,0.5655684,74.5162,3.165475,0.8624,"4:26",0,0.3008922,12.6573,0
"2021-08-24 04:45:00",21179,10.71633,10.85279,"4:41",10.65409,"4:43",98.56396,1003.359,0.3068486,50.73389,7.478361,0.6272,"4:30",0,0.3011195,12.6607,0
"2021-08-24 05:00:00",21180,10.64877,10.77485,"4:55",10.58777,"4:58",98.56525,1003.345,0.2748352,56.72183,4.9941,0.4704,"4:52",0,0.3039154,12.66354,0
"2021-08-24 05:15:00",21181,10.60058,10.72281,"5:2",10.58749,"5:7",98.58884,1003.295,0.3249239,49.81188,4.87579,0.5292,"5:3",0,0.3561792,12.64333,0
"2021-08-24 05:30:00",21182,10.5874,10.71636,"5:19",10.52254,"5:28",98.59971,1003.235,0.4599465,23.44156,8.639907,0.9211999,"5:28",0,0.7161651,12.65918,0
"2021-08-24 05:45:00",21183,10.52194,10.68065,"5:33",10.45739,"5:42",98.57668,1003.143,0.7736555,35.79539,8.762303,1.2936,"5:40",0,2.218139,12.66387,0
"2021-08-24 06:00:00",21184,10.41775,10.52815,"5:59",10.39121,"5:54",98.59531,1003.072,0.6520256,42.44703,10.80075,1.4112,"5:51",0,5.91842,12.66517,0
"2021-08-24 06:15:00",21185,10.35133,10.46175,"6:7",10.3261,"6:8",98.62872,1003.047,0.4832485,33.2499,12.49724,0.9408,"6:5",0,11.9785,12.64577,0
"2021-08-24 06:30:00",21186,10.40155,10.5708,"6:26",10.3262,"6:15",98.70272,1003.066,0.821567,28.14552,13.39007,1.5876,"6:30",0,26.21282,12.65291,0
"2021-08-24 06:45:00",21187,10.43862,10.57524,"6:41",10.39194,"6:33",98.72893,1002.988,0.9354643,39.1834,17.1252,1.7444,"6:34",0,58.84277,12.65415,0
"2021-08-24 07:00:00",21188,10.56033,10.69885,"6:59",10.5217,"6:46",98.74879,1002.963,1.20246,37.83536,14.97516,2.6068,"6:56",0,107.8698,12.66032,0
"2021-08-24 07:15:00",21189,10.65618,10.82475,"7:14",10.5878,"7:3",98.75095,1002.961,1.487204,24.5422,18.85183,2.6852,"7:2",0,134.6773,12.66616,0
"2021-08-24 07:30:00",21190,10.76921,10.9771,"7:22",10.65414,"7:27",98.70533,1002.995,1.301766,19.42254,22.18207,2.6068,"7:26",0,145.1376,12.69631,0
"2021-08-24 07:45:00",21191,10.70353,10.8427,"7:37",10.65356,"7:33",98.68897,1003.083,1.856991,12.64855,16.58873,3.1948,"7:40",0,127.2583,12.69432,0
"2021-08-24 08:00:00",21192,10.67613,10.83369,"7:46",10.65308,"7:49",98.66011,1003.091,1.907842,17.2619,16.19861,3.038,"7:58",0,136.7967,12.71283,0
"2021-08-24 08:15:00",21193,10.72229,10.89114,"8:9",10.65281,"8:1",98.68357,1003.098,1.667198,12.09741,17.92258,3.0184,"8:14",0,149.8046,12.6976,0
"2021-08-24 08:30:00",21194,10.74928,10.90567,"8:27",10.6529,"8:20",98.64502,1003.156,1.362418,23.60029,19.83304,2.9204,"8:16",0,145.975,12.72044,0
"2021-08-24 08:45:00",21195,11.01675,11.24561,"8:42",10.84861,"8:31",98.69875,1003.142,0.8647951,22.82701,20.1019,1.7444,"8:31",0,160.5924,12.7314,0
"2021-08-24 09:00:00",21196,10.98836,11.24648,"8:51",10.78573,"8:54",98.45667,1003.083,1.524662,29.14339,22.64647,2.9596,"8:56",0,235.6864,12.76481,0
"2021-08-24 09:15:00",21197,10.98649,11.23312,"9:9",10.8503,"9:1",98.39831,1003.003,1.408477,30.20705,18.85884,2.646,"9:10",0,292.5858,12.77926,0
"2021-08-24 09:30:00",21198,11.18877,11.41432,"9:29",11.04714,"9:15",98.23551,1002.967,1.38474,39.37096,20.72332,2.4696,"9:26",0,329.2647,12.82955,0
"2021-08-24 09:45:00",21199,11.26205,11.46718,"9:40",11.11131,"9:35",97.85784,1003.039,1.629522,20.75415,20.73425,2.9008,"9:33",0,351.3354,12.88357,0
"2021-08-24 10:00:00",21200,11.35644,11.55153,"9:52",11.24261,"9:47",97.62643,1003.102,1.823018,8.294934,19.66267,2.9988,"9:45",0,368.187,12.93995,0
"2021-08-24 10:15:00",21201,11.18545,11.36309,"10:1",11.04704,"10:5",97.41972,1003.078,2.083916,10.07458,18.46663,3.822,"10:4",0,401.3109,12.96925,0
"2021-08-24 10:30:00",21202,11.25755,11.46825,"10:23",11.04556,"10:16",97.2611,1003.105,2.03448,11.31034,19.63856,3.8808,"10:15",0,457.8972,13.04503,0
"2021-08-24 10:45:00",21203,11.41301,11.67497,"10:33",11.30745,"10:42",96.96706,1003.181,1.9796,9.751265,19.51343,3.4104,"10:42",0,462.0208,13.10804,0
"2021-08-24 11:00:00",21204,11.46304,11.64485,"10:49",11.37314,"10:45",96.76964,1003.19,2.143151,4.297773,19.53118,3.4692,"10:56",0,485.5703,13.1681,0
"2021-08-24 11:15:00",21205,11.49047,11.6555,"11:11",11.37427,"11:5",96.45692,1003.169,2.529488,358.1982,14.06202,3.822,"11:0",0,474.4208,13.20871,0
"2021-08-24 11:30:00",21206,11.53367,11.75563,"11:26",11.37424,"11:20",96.32952,1003.122,2.462195,356.2144,17.76899,3.7632,"11:28",0,484.2853,13.25681,0
"2021-08-24 11:45:00",21207,11.66349,11.89519,"11:36",11.56877,"11:33",96.06263,1003.092,2.594059,353.7329,16.89296,3.6064,"11:44",0,565.9609,13.30284,0
"2021-08-24 12:00:00",21208,11.89713,12.17624,"11:58",11.63406,"11:45",95.95282,1003.077,2.622589,349.3514,19.69773,3.6456,"11:52",0,641.2309,13.37141,0
"2021-08-24 12:15:00",21209,12.10139,12.38164,"12:14",11.89547,"12:0",95.75018,1003.034,2.599377,347.9775,14.94882,3.2732,"12:7",0,747.6384,13.50302,0
"2021-08-24 12:30:00",21210,12.34081,12.60552,"12:24",12.09405,"12:21",95.53811,1002.981,2.665818,354.3697,18.16631,3.7436,"12:28",0,813.5612,13.66191,0
"2021-08-24 12:45:00",21211,12.28867,12.55282,"12:31",12.02781,"12:43",95.01572,1002.964,2.819896,356.4572,18.05518,3.9984,"12:39",0,753.4658,13.71322,0
"2021-08-24 13:00:00",21212,12.18981,12.38288,"12:52",12.0918,"12:58",94.85351,1002.952,2.829368,352.9001,11.9465,4.0768,"12:54",0,646.7512,13.72176,0
"2021-08-24 13:15:00",21213,12.18898,12.34455,"13:7",12.09234,"13:12",94.63613,1002.926,2.948494,346.1539,15.64563,3.8808,"13:2",0,534.9112,13.67083,0
"2021-08-24 13:30:00",21214,12.19395,12.37629,"13:21",12.09262,"13:19",94.57898,1002.966,2.814994,343.8312,8.368356,3.5084,"13:25",0,588.4355,13.6464,0
"2021-08-24 13:45:00",21215,12.23753,12.43093,"13:39",12.15593,"13:35",94.5248,1002.959,2.903521,349.3,11.38243,3.6064,"13:32",0,657.4788,13.65975,0
"2021-08-24 14:00:00",21216,12.40096,12.57497,"13:55",12.22239,"13:45",94.31548,1002.945,3.148848,347.1076,7.054222,4.018,"13:56",0,704.5164,13.71821,0
"2021-08-24 14:15:00",21217,12.40921,12.68296,"14:4",12.28742,"14:1",93.84372,1002.93,3.162895,341.4102,6.069772,4.0572,"14:1",0,686.7286,13.73021,0
"2021-08-24 14:30:00",21218,12.33658,12.50617,"14:19",12.22296,"14:28",93.47126,1002.931,2.889475,338.3294,6.202432,3.6456,"14:19",0,613.1794,13.72638,0
"2021-08-24 14:45:00",21219,12.30376,12.52332,"14:44",12.2227,"14:32",93.25555,1002.918,2.721896,342.4949,7.290111,3.3516,"14:32",0,652.2437,13.73327,0
"2021-08-24 15:00:00",21220,12.40948,12.60326,"14:45",12.28822,"14:55",92.97721,1002.908,2.802799,346.6821,10.33901,3.6652,"14:45",0,551.5185,13.74334,0
"2021-08-24 15:15:00",21221,12.40135,12.56294,"15:0",12.28773,"15:12",92.82146,1002.909,2.763055,349.2008,16.85066,3.5476,"15:12",0,568.3201,13.72897,0
"2021-08-24 15:30:00",21222,12.3192,12.551,"15:15",12.22145,"15:25",92.74129,1002.829,2.662114,343.0652,18.38771,3.5084,"15:16",0,546.0604,13.75295,0
"2021-08-24 15:45:00",21223,12.05908,12.31438,"15:32",11.89641,"15:39",92.82931,1002.796,2.031432,326.8474,5.851233,2.94,"15:31",0,479.1002,13.74317,0
"2021-08-24 16:00:00",21224,12.08572,12.27467,"15:45",12.02584,"15:54",93.0383,1002.728,2.014337,336.9051,6.237043,2.4304,"15:46",0,447.7455,13.73953,0
"2021-08-24 16:15:00",21225,12.00155,12.17327,"16:1",11.83099,"16:14",93.04395,1002.721,1.757576,326.4646,5.8441,2.254,"16:0",0,474.8784,13.74234,0
"2021-08-24 16:30:00",21226,11.73711,11.93941,"16:16",11.63524,"16:19",93.19698,1002.761,2.098507,318.3271,6.083086,2.5676,"16:22",0,465.2693,13.78675,0
"2021-08-24 16:45:00",21227,11.66495,11.89976,"16:36",11.43961,"16:44",93.30502,1002.801,1.925484,311.2883,9.485281,2.5872,"16:31",0,477.9221,13.81797,0
"2021-08-24 17:00:00",21228,11.274,11.47087,"16:48",11.11228,"16:55",93.5595,1002.796,2.430836,308.4131,6.535235,2.9596,"16:48",0,476.8986,13.79704,0
"2021-08-24 17:15:00",21229,11.17265,11.34431,"17:1",11.0474,"17:8",93.91454,1002.786,2.723202,308.9511,4.186479,3.234,"17:6",0,458.5273,13.7917,0
"2021-08-24 17:30:00",21230,11.14018,11.3355,"17:29",11.04422,"17:16",94.34235,1002.787,2.686289,308.3713,4.52291,3.4888,"17:16",0,397.8145,13.79869,0
"2021-08-24 17:45:00",21231,11.13745,11.30496,"17:30",11.04683,"17:43",94.43779,1002.83,2.53918,298.884,6.790263,2.9988,"17:40",0,342.4046,13.68623,0
"2021-08-24 18:00:00",21232,10.96973,11.09737,"17:45",10.91568,"17:52",94.57664,1002.875,2.219266,301.3114,5.873334,2.9008,"17:46",0,308.3668,13.70602,0
"2021-08-24 18:15:00",21233,11.1257,11.33233,"18:6",11.04708,"18:1",94.67976,1002.964,2.079017,311.7581,5.182122,2.4696,"18:13",0,292.4342,13.68109,0
"2021-08-24 18:30:00",21234,11.27284,11.43991,"18:24",11.11208,"18:15",94.66715,1002.958,1.940837,314.1359,5.318768,2.3324,"18:28",0,296.3253,13.72897,0
"2021-08-24 18:45:00",21235,11.25424,11.37678,"18:42",11.17837,"18:37",94.49671,1002.956,2.115712,306.7368,4.931398,2.548,"18:39",0,266.0577,13.73176,0
"2021-08-24 19:00:00",21236,11.38981,11.62383,"18:57",11.30796,"18:50",94.40496,1003.064,2.006715,310.5221,5.023425,2.6264,"18:45",0,361.7288,13.83652,0
"2021-08-24 19:15:00",21237,11.48055,11.67873,"19:3",11.37486,"19:9",93.95207,1003.185,1.91601,305.9221,5.133731,2.352,"19:12",0,268.5546,13.67591,0
"2021-08-24 19:30:00",21238,11.47838,11.61725,"19:29",11.37766,"19:23",93.87011,1003.278,1.472286,305.9188,6.383058,1.9796,"19:15",0,205.6907,13.69156,0
"2021-08-24 19:45:00",21239,11.56292,11.70839,"19:36",11.50442,"19:30",93.73953,1003.339,0.8887514,306.0174,8.998838,1.2152,"19:30",0,145.8523,13.61697,0
"2021-08-24 20:00:00",21240,11.63524,11.76371,"20:0",11.56947,"19:45",93.49735,1003.469,0.4986018,291.8552,15.31035,0.9015999,"19:46",0,82.4666,13.51465,0
"2021-08-24 20:15:00",21241,11.51163,11.80043,"20:2",11.30923,"20:12",93.12129,1003.547,0.2589377,273.2309,6.80432,0.882,"20:6",0,34.16472,13.39196,0
"2021-08-24 20:30:00",21242,11.1334,11.31213,"20:15",10.91741,"20:30",93.02776,1003.693,0.5572927,196.3204,46.73244,0.882,"20:16",0,12.75889,13.31296,0
"2021-08-24 20:45:00",21243,10.90868,11.08752,"20:44",10.85071,"20:36",93.21292,1003.841,0.6490867,197.703,33.95784,1.0976,"20:45",0,4.488582,13.23878,0
"2021-08-24 21:00:00",21244,10.76401,11.10794,"20:45",10.39451,"21:0",93.1966,1003.912,0.6914433,174.1435,41.25222,1.0976,"20:48",0,1.326427,13.17416,0
"2021-08-24 21:15:00",21245,10.36558,10.52668,"21:3",10.26176,"21:14",93.53945,1003.913,0.5838613,136.7443,10.43634,0.9211999,"21:13",0,0.4655666,13.09233,0
"2021-08-24 21:30:00",21246,10.16004,10.44272,"21:17",9.935703,"21:29",93.89905,1004.049,0.7336922,139.9838,24.57327,1.0388,"21:29",0,0.2754087,13.05084,0
"2021-08-24 21:45:00",21247,9.887101,10.12542,"21:35",9.674789,"21:42",94.3596,1004.155,1.005807,118.0759,5.693868,1.4112,"21:36",0,0.2324976,13.00693,0
"2021-08-24 22:00:00",21248,9.808279,9.986263,"21:51",9.674774,"21:58",94.76247,1004.259,0.9289321,122.1206,6.547047,1.274,"21:52",0,0.2272002,12.9687,0
"2021-08-24 22:15:00",21249,9.707865,9.91946,"22:4",9.545849,"22:14",95.03089,1004.374,0.8166665,156.272,17.77986,1.2348,"22:8",0,0.2279392,12.91377,0
"2021-08-24 22:30:00",21250,9.606694,9.810177,"22:21",9.480122,"22:27",95.29541,1004.509,1.023447,168.3734,19.80405,1.4896,"22:18",0,0.2295872,12.89971,0
"2021-08-24 22:45:00",21251,9.601817,9.790997,"22:41",9.479168,"22:45",95.45331,1004.6,1.203331,164.9017,17.28388,1.9208,"22:39",0,0.2353114,12.88042,0
"2021-08-24 23:00:00",21252,9.596459,9.743645,"22:50",9.414597,"22:46",95.59257,1004.633,1.527602,179.6854,16.62402,2.3716,"22:46",0,0.2372443,12.86488,0
"2021-08-24 23:15:00",21253,9.16826,9.521206,"23:0",8.825798,"23:11",95.47914,1004.67,0.9313266,150.7152,21.39698,1.4112,"23:1",0,0.2391605,12.8328,0
"2021-08-24 23:30:00",21254,8.673645,8.940956,"23:15",8.564072,"23:18",95.74209,1004.626,1.190155,118.4638,8.414982,1.5092,"23:23",0,0.228749,12.83749,0
"2021-08-24 23:45:00",21255,8.647232,8.847622,"23:37",8.433594,"23:32",96.10681,1004.654,1.574968,117.8985,6.938999,2.1168,"23:35",0,0.2156427,12.83157,0
