Station,Date,Time,Latitude_DD,Longitude_DD,File.Name,CTD.serial,Bottom.Depth,pressure_db,Temperature_ITS90_DegC,Salinity_PSU,Density_sigma.theta.kg.m.3,Oxygen_umol.kg,Oxygen.Saturation_perc,Nitrogen.saturation..mg.l.,PAR.Irradiance,Fluorescence_mg_m3,Turbidity,Beam_attenuation,Beam_transmission
9_1,2015-01-16,15:25,59.5702,-151.3572,2015_01-16_t9_s01_cast182_4141, 4141,67,38.362,7.2602,31.4396,24.5813,263.283,87.924,15.45368,0.036382,0.2476,0.574,0.574,86.6326
9_1,2015-01-16,15:25,59.5702,-151.3572,2015_01-16_t9_s01_cast182_4141, 4141,67,39.372,7.2662,31.4544,24.5922,263.383,87.98,15.4501,0.036382,0.2509,0.5718,0.5718,86.6782
9_1,2015-01-16,15:25,59.5702,-151.3572,2015_01-16_t9_s01_cast182_4141, 4141,67,40.382,7.2751,31.4513,24.5886,263.247,87.95,15.44752,0.036382,0.2424,0.5646,0.5646,86.8349
9_1,2015-01-16,15:25,59.5702,-151.3572,2015_01-16_t9_s01_cast182_4141, 4141,67,41.392,7.2772,31.4567,24.5925,263.3,87.975,15.44626,0.036382,0.2506,0.5602,0.5602,86.9323
9_1,2015-01-16,15:25,59.5702,-151.3572,2015_01-16_t9_s01_cast182_4141, 4141,67,42.4,7.2794,31.4563,24.5919,263.184,87.941,15.44557,0.036382,0.2474,0.5596,0.5596,86.9429
9_1,2015-01-16,15:25,59.5702,-151.3572,2015_01-16_t9_s01_cast182_4141, 4141,67,43.412,7.2804,31.4557,24.5913,262.986,87.876,15.4453,0.036382,0.2467,0.5602,0.5602,86.9311
9_1,2015-01-16,15:25,59.5702,-151.3572,2015_01-16_t9_s01_cast182_4141, 4141,67,44.418,7.2799,31.4565,24.5921,263.058,87.9,15.44537,0.036382,0.249,0.5589,0.5589,86.9593
9_1,2015-01-16,15:25,59.5702,-151.3572,2015_01-16_t9_s01_cast182_4141, 4141,67,45.431,7.2818,31.4589,24.5937,263.265,87.974,15.44451,0.036382,0.2464,0.5618,0.5618,86.8963
9_1,2015-01-16,15:25,59.5702,-151.3572,2015_01-16_t9_s01_cast182_4141, 4141,67,46.439,7.2827,31.4583,24.5931,263.448,88.037,15.44429,0.036382,0.2686,0.5583,0.5583,86.9726
9_1,2015-01-16,15:25,59.5702,-151.3572,2015_01-16_t9_s01_cast182_4141, 4141,67,47.449,7.2825,31.4573,24.5923,263.409,88.022,15.44447,0.036382,0.2518,0.561,0.561,86.9148
9_1,2015-01-16,15:25,59.5702,-151.3572,2015_01-16_t9_s01_cast182_4141, 4141,67,48.459,7.2826,31.4577,24.5927,263.118,87.926,15.44436,0.036382,0.2598,0.5642,0.5642,86.8456
9_1,2015-01-16,15:25,59.5702,-151.3572,2015_01-16_t9_s01_cast182_4141, 4141,67,49.469,7.2833,31.4587,24.5934,263.377,88.014,15.44406,0.036382,0.2465,0.5718,0.5718,86.6793
9_1,2015-01-16,15:25,59.5702,-151.3572,2015_01-16_t9_s01_cast182_4141, 4141,67,50.478,7.2835,31.4584,24.5931,263.575,88.081,15.444,0.036382,0.245,0.5769,0.5769,86.5693
9_1,2015-01-16,15:25,59.5702,-151.3572,2015_01-16_t9_s01_cast182_4141, 4141,67,51.487,7.2839,31.4599,24.5943,263.442,88.039,15.44373,0.036382,0.2528,0.5798,0.5798,86.508
9_1,2015-01-16,15:25,59.5702,-151.3572,2015_01-16_t9_s01_cast182_4141, 4141,67,52.496,7.2857,31.4629,24.5964,263.522,88.07,15.44281,0.036382,0.2525,0.5793,0.5793,86.5166
9_1,2015-01-16,15:25,59.5702,-151.3572,2015_01-16_t9_s01_cast182_4141, 4141,67,53.507,7.2874,31.4621,24.5956,263.461,88.054,15.44233,0.036382,0.246,0.5976,0.5976,86.1226
9_1,2015-01-16,15:25,59.5702,-151.3572,2015_01-16_t9_s01_cast182_4141, 4141,67,54.517,7.2881,31.4622,24.5955,263.386,88.029,15.44207,0.036382,0.2498,0.6146,0.6146,85.7564
9_1,2015-01-16,15:25,59.5702,-151.3572,2015_01-16_t9_s01_cast182_4141, 4141,67,55.528,7.2888,31.4633,24.5963,263.23,87.979,15.44175,0.036382,0.2498,0.6266,0.6266,85.5002
9_1,2015-01-16,15:25,59.5702,-151.3572,2015_01-16_t9_s01_cast182_4141, 4141,67,56.536,7.2891,31.4628,24.5959,263.126,87.945,15.4417,0.036382,0.2581,0.6501,0.6501,84.9994
9_1,2015-01-16,15:25,59.5702,-151.3572,2015_01-16_t9_s01_cast182_4141, 4141,67,57.545,7.2893,31.4627,24.5958,263.205,87.972,15.44164,0.036382,0.2519,0.6675,0.6675,84.6307
9_1,2015-01-16,15:25,59.5702,-151.3572,2015_01-16_t9_s01_cast182_4141, 4141,67,58.553,7.2895,31.4635,24.5964,263.255,87.989,15.44151,0.036382,0.2478,0.6668,0.6668,84.6446
9_1,2015-01-16,15:25,59.5702,-151.3572,2015_01-16_t9_s01_cast182_4141, 4141,67,59.558,7.2899,31.4639,24.5966,263.246,87.988,15.44131,0.036382,0.2437,0.6691,0.6691,84.5961
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,1.011,6.7341,30.724,24.0861,264.953,86.961,15.7065,4.1418,0.3339,1.586,1.586,67.2949
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,2.02,6.8728,30.9736,24.265,264.83,87.359,15.63245,1.6423,0.3408,1.1235,1.1235,75.53
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,3.028,6.9407,31.1658,24.4075,263.094,87.046,15.5887,1.1552,0.3472,0.9463,0.9463,78.9406
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,4.038,7.0517,31.269,24.4743,263.263,87.39,15.54068,1.0922,0.3289,0.772,0.772,82.4547
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,5.047,7.0967,31.283,24.4794,262.821,87.342,15.52433,1.0005,0.3246,0.6591,0.6591,84.8115
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,6.058,7.1089,31.2943,24.4867,262.836,87.379,15.51905,0.91355,0.329,0.6266,0.6266,85.5009
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,7.067,7.1168,31.3052,24.4943,262.583,87.317,15.51529,0.63741,0.3018,0.6167,0.6167,85.7119
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,8.072,7.1247,31.3191,24.5042,262.4,87.281,15.51116,0.33974,0.3014,0.6085,0.6085,85.8887
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,9.092,7.1763,31.4012,24.562,262.348,87.42,15.48527,0.18264,0.2905,0.5998,0.5998,86.0751
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,10.094,7.2024,31.3837,24.5447,262.362,87.465,15.47864,0.036755,0.2881,0.5921,0.5921,86.241
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,11.099,7.2046,31.3853,24.5457,262.245,87.432,15.47773,0.036415,0.2704,0.5874,0.5874,86.3432
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,12.118,7.2065,31.3842,24.5446,262.237,87.432,15.47724,0.03638,0.2621,0.5858,0.5858,86.3762
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,13.123,7.2064,31.3858,24.5459,262.143,87.402,15.47709,0.036382,0.2643,0.585,0.585,86.394
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,14.136,7.2084,31.3869,24.5465,262.152,87.409,15.4763,0.036382,0.2657,0.5829,0.5829,86.4397
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,15.142,7.2093,31.3872,24.5466,262.147,87.41,15.47601,0.036382,0.2607,0.5891,0.5891,86.306
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,16.151,7.2136,31.4029,24.5584,262.158,87.432,15.4729,0.036382,0.2647,0.5909,0.5909,86.2681
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,17.16,7.2264,31.4056,24.5588,262.357,87.526,15.46837,0.036382,0.2672,0.5992,0.5992,86.0872
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,18.168,7.2286,31.4014,24.5552,262.342,87.522,15.46813,0.036382,0.2697,0.6003,0.6003,86.0638
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,19.185,7.2246,31.4014,24.5558,262.349,87.517,15.46946,0.036382,0.2697,0.5979,0.5979,86.1175
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,20.194,7.2326,31.4199,24.5693,262.057,87.447,15.46481,0.036382,0.2619,0.5957,0.5957,86.1636
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,21.196,7.2394,31.417,24.5661,262.155,87.492,15.46289,0.036382,0.2607,0.6048,0.6048,85.9682
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,22.206,7.242,31.4172,24.566,262.331,87.556,15.46203,0.036382,0.2679,0.6042,0.6042,85.9814
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,23.221,7.243,31.4202,24.5682,262.372,87.573,15.46139,0.036382,0.2573,0.6002,0.6002,86.0672
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,24.231,7.2434,31.4172,24.5657,262.163,87.503,15.46159,0.036382,0.2651,0.6016,0.6016,86.036
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,25.236,7.2446,31.425,24.5717,262.01,87.459,15.46035,0.036382,0.2858,0.6038,0.6038,85.989
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,26.249,7.2505,31.43,24.5749,262.182,87.531,15.45787,0.036382,0.2669,0.594,0.594,86.1997
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,27.257,7.2521,31.4305,24.575,262.263,87.562,15.45728,0.036382,0.2541,0.5819,0.5819,86.4602
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,28.265,7.2534,31.4317,24.5759,262.244,87.559,15.45673,0.036382,0.2643,0.5778,0.5778,86.5496
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,29.276,7.254,31.4326,24.5765,262.118,87.519,15.45645,0.036382,0.2562,0.5731,0.5731,86.6509
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,30.288,7.2559,31.436,24.5789,262.483,87.646,15.45547,0.036382,0.2638,0.5684,0.5684,86.7525
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,31.295,7.2569,31.4352,24.5782,262.541,87.667,15.45523,0.036382,0.2588,0.5694,0.5694,86.7304
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,32.304,7.258,31.4368,24.5794,262.613,87.695,15.45468,0.036382,0.2611,0.5716,0.5716,86.6841
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,33.31,7.2592,31.4402,24.5819,262.607,87.698,15.45393,0.036382,0.2571,0.5649,0.5649,86.8295
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,34.322,7.2625,31.4417,24.5827,262.621,87.709,15.45269,0.036382,0.2597,0.5563,0.5563,87.0164
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,35.339,7.2634,31.4413,24.5822,262.556,87.689,15.45244,0.036382,0.2669,0.5543,0.5543,87.0586
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,36.34,7.2636,31.4415,24.5823,262.461,87.658,15.45233,0.036382,0.2631,0.5576,0.5576,86.9884
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,37.355,7.2638,31.4421,24.5827,262.239,87.584,15.45219,0.036382,0.2548,0.5586,0.5586,86.9657
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,38.36,7.2661,31.4468,24.5862,262.387,87.642,15.45096,0.036382,0.2636,0.5561,0.5561,87.0211
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,39.372,7.2707,31.452,24.5896,262.551,87.709,15.4489,0.036382,0.2602,0.5525,0.5525,87.0979
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,40.385,7.2759,31.4546,24.5911,262.721,87.777,15.44691,0.036382,0.2507,0.5404,0.5404,87.3624
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,41.393,7.2768,31.4522,24.589,262.683,87.766,15.44686,0.036382,0.2495,0.538,0.538,87.4167
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,42.401,7.2766,31.453,24.5896,262.299,87.637,15.44685,0.036382,0.2507,0.5392,0.5392,87.3885
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,43.411,7.2769,31.453,24.5897,262.27,87.628,15.44674,0.036382,0.2531,0.5408,0.5408,87.3532
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,44.42,7.2772,31.4522,24.589,262.526,87.714,15.44675,0.036382,0.2537,0.5405,0.5405,87.3612
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,45.428,7.2772,31.4536,24.5901,262.64,87.753,15.44659,0.036382,0.2543,0.5429,0.5429,87.3076
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,46.439,7.2779,31.4542,24.5906,262.744,87.79,15.44628,0.036382,0.2541,0.5377,0.5377,87.4208
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,47.451,7.2779,31.4529,24.5895,262.708,87.777,15.44644,0.036382,0.248,0.5378,0.5378,87.42
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,48.458,7.2774,31.4517,24.5886,262.572,87.729,15.44672,0.036382,0.2509,0.5412,0.5412,87.3465
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,49.468,7.2765,31.4513,24.5885,262.731,87.78,15.44708,0.036382,0.2558,0.5433,0.5433,87.2999
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,50.479,7.2762,31.4519,24.589,262.558,87.722,15.44711,0.036382,0.2507,0.5418,0.5418,87.3326
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,51.488,7.2766,31.4527,24.5896,262.444,87.685,15.4469,0.036382,0.2639,0.5386,0.5386,87.4022
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,52.497,7.2787,31.4551,24.5912,262.925,87.852,15.44594,0.036382,0.2512,0.5392,0.5392,87.3886
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,53.507,7.2797,31.4547,24.5908,262.861,87.832,15.44565,0.036382,0.2545,0.5409,0.5409,87.3511
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,54.515,7.2805,31.4565,24.5921,262.692,87.779,15.44518,0.036382,0.252,0.5402,0.5402,87.3672
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,55.527,7.2813,31.4553,24.5911,262.811,87.819,15.44506,0.036382,0.2477,0.5351,0.5351,87.4772
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,56.536,7.282,31.4585,24.5935,262.836,87.831,15.4445,0.036382,0.2573,0.5363,0.5363,87.4534
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,57.545,7.2836,31.4579,24.5928,262.741,87.803,15.44401,0.036382,0.2513,0.5405,0.5405,87.3611
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,58.557,7.2841,31.4597,24.5942,262.811,87.828,15.44365,0.036382,0.2597,0.5485,0.5485,87.1856
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,59.567,7.286,31.4594,24.5937,262.67,87.784,15.44309,0.036382,0.2498,0.5575,0.5575,86.9913
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,60.574,7.286,31.4592,24.5935,262.65,87.777,15.4431,0.036382,0.2472,0.5559,0.5559,87.025
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,61.584,7.2858,31.4586,24.5931,262.756,87.812,15.44323,0.036382,0.2495,0.5513,0.5513,87.1245
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,62.594,7.2855,31.4592,24.5936,263.079,87.92,15.44329,0.036382,0.252,0.5442,0.5442,87.279
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,63.607,7.2864,31.4594,24.5937,263.024,87.903,15.44295,0.036382,0.2474,0.5477,0.5477,87.2028
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,64.614,7.2856,31.4583,24.5929,262.914,87.865,15.44332,0.036382,0.2497,0.5487,0.5487,87.1817
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,65.623,7.2858,31.459,24.5935,262.887,87.856,15.4432,0.036382,0.2553,0.5421,0.5421,87.3279
9_2,2015-01-16,15:17,59.5718,-151.3624,2015_01-16_t9_s02_cast181_4141, 4141,75,66.634,7.2865,31.4616,24.5954,263.152,87.948,15.44266,0.036382,0.2452,0.541,0.541,87.3494
