Station,Date,Time,Latitude_DD,Longitude_DD,File.Name,CTD.serial,Bottom.Depth,pressure_db,Temperature_ITS90_DegC,Salinity_PSU,Density_sigma.theta.kg.m.3,Oxygen_umol.kg,Oxygen.Saturation_perc,Nitrogen.saturation..mg.l.,PAR.Irradiance,Fluorescence_mg_m3,Turbidity,Beam_attenuation,Beam_transmission
AlongBay_2,2020-02-06,13:20,59.518,-151.728,2020_02-06_alongbay_kb02_cast012_4141, 4141,125,72.697,4.1732,31.7953,25.2212,293.702,91.457,16.48569,0.053621,0.4193,0.2689,0.2689,93.498
AlongBay_2,2020-02-06,13:20,59.518,-151.728,2020_02-06_alongbay_kb02_cast012_4141, 4141,125,73.699,4.1772,31.7951,25.2207,293.403,91.372,16.48423,0.050568,0.4233,0.2661,0.2661,93.5647
AlongBay_2,2020-02-06,13:20,59.518,-151.728,2020_02-06_alongbay_kb02_cast012_4141, 4141,125,74.715,4.1803,31.7953,25.2206,293.326,91.355,16.48305,0.047784,0.4125,0.2629,0.2629,93.6382
AlongBay_2,2020-02-06,13:20,59.518,-151.728,2020_02-06_alongbay_kb02_cast012_4141, 4141,125,75.721,4.1817,31.7963,25.2212,293.321,91.357,16.48244,0.045385,0.412,0.2666,0.2666,93.5518
AlongBay_2,2020-02-06,13:20,59.518,-151.728,2020_02-06_alongbay_kb02_cast012_4141, 4141,125,76.73,4.185,31.8006,25.2243,293.133,91.308,16.4807,0.043168,0.4093,0.2681,0.2681,93.5171
AlongBay_2,2020-02-06,13:20,59.518,-151.728,2020_02-06_alongbay_kb02_cast012_4141, 4141,125,77.742,4.1935,31.802,25.2245,293.264,91.37,16.47742,0.041301,0.4125,0.267,0.267,93.5424
AlongBay_2,2020-02-06,13:20,59.518,-151.728,2020_02-06_alongbay_kb02_cast012_4141, 4141,125,78.753,4.2029,31.816,25.2349,293.36,91.43,16.47227,0.039659,0.4019,0.2663,0.2663,93.5594
AlongBay_2,2020-02-06,13:20,59.518,-151.728,2020_02-06_alongbay_kb02_cast012_4141, 4141,125,79.754,4.2247,31.8087,25.2269,293.409,91.487,16.46511,0.038242,0.4037,0.2651,0.2651,93.5869
AlongBay_2,2020-02-06,13:20,59.518,-151.728,2020_02-06_alongbay_kb02_cast012_4141, 4141,125,80.778,4.2254,31.8071,25.2256,292.888,91.326,16.46502,0.036797,0.4051,0.2613,0.2613,93.6759
AlongBay_2,2020-02-06,13:20,59.518,-151.728,2020_02-06_alongbay_kb02_cast012_4141, 4141,125,81.775,4.2293,31.8106,25.2279,292.735,91.289,16.46317,0.036238,0.4078,0.2641,0.2641,93.6098
AlongBay_2,2020-02-06,13:20,59.518,-151.728,2020_02-06_alongbay_kb02_cast012_4141, 4141,125,82.793,4.2381,31.8127,25.2288,292.88,91.356,16.45966,0.03617,0.4104,0.262,0.262,93.6589
AlongBay_2,2020-02-06,13:20,59.518,-151.728,2020_02-06_alongbay_kb02_cast012_4141, 4141,125,83.796,4.248,31.821,25.2344,292.847,91.373,16.45503,0.03617,0.3984,0.2635,0.2635,93.6245
AlongBay_2,2020-02-06,13:20,59.518,-151.728,2020_02-06_alongbay_kb02_cast012_4141, 4141,125,84.816,4.2649,31.817,25.2295,293.124,91.494,16.44929,0.03617,0.4214,0.2621,0.2621,93.6567
AlongBay_2,2020-02-06,13:20,59.518,-151.728,2020_02-06_alongbay_kb02_cast012_4141, 4141,125,85.813,4.2695,31.8171,25.2291,293.059,91.484,16.44761,0.03617,0.4007,0.2632,0.2632,93.6317
AlongBay_2,2020-02-06,13:20,59.518,-151.728,2020_02-06_alongbay_kb02_cast012_4141, 4141,125,86.837,4.2724,31.814,25.2264,292.587,91.34,16.44691,0.03617,0.3974,0.2603,0.2603,93.6985
AlongBay_2,2020-02-06,13:20,59.518,-151.728,2020_02-06_alongbay_kb02_cast012_4141, 4141,125,87.836,4.2754,31.8212,25.2318,292.426,91.302,16.44492,0.03617,0.3964,0.2625,0.2625,93.6484
AlongBay_2,2020-02-06,13:20,59.518,-151.728,2020_02-06_alongbay_kb02_cast012_4141, 4141,125,88.845,4.284,31.8226,25.2322,292.49,91.342,16.4416,0.03617,0.3961,0.2597,0.2597,93.7141
AlongBay_2,2020-02-06,13:20,59.518,-151.728,2020_02-06_alongbay_kb02_cast012_4141, 4141,125,89.871,4.296,31.8211,25.2298,292.561,91.39,16.43734,0.03617,0.3965,0.2585,0.2585,93.7415
AlongBay_2,2020-02-06,13:20,59.518,-151.728,2020_02-06_alongbay_kb02_cast012_4141, 4141,125,90.865,4.2995,31.8204,25.2289,292.559,91.396,16.43618,0.03617,0.3936,0.2601,0.2601,93.7053
AlongBay_2,2020-02-06,13:20,59.518,-151.728,2020_02-06_alongbay_kb02_cast012_4141, 4141,125,91.882,4.3006,31.821,25.2292,292.159,91.274,16.43569,0.03617,0.3888,0.2611,0.2611,93.6821
AlongBay_2,2020-02-06,13:20,59.518,-151.728,2020_02-06_alongbay_kb02_cast012_4141, 4141,125,92.888,4.3033,31.8197,25.2279,292.268,91.313,16.43488,0.03617,0.4084,0.2593,0.2593,93.7231
AlongBay_2,2020-02-06,13:20,59.518,-151.728,2020_02-06_alongbay_kb02_cast012_4141, 4141,125,93.897,4.3019,31.8186,25.2272,292.421,91.357,16.4355,0.03617,0.3945,0.261,0.261,93.684
AlongBay_2,2020-02-06,13:20,59.518,-151.728,2020_02-06_alongbay_kb02_cast012_4141, 4141,125,94.909,4.2996,31.8195,25.2281,292.335,91.326,16.43622,0.03617,0.398,0.2608,0.2608,93.6888
AlongBay_2,2020-02-06,13:20,59.518,-151.728,2020_02-06_alongbay_kb02_cast012_4141, 4141,125,95.924,4.3011,31.824,25.2316,292.275,91.314,16.43513,0.03617,0.3908,0.2581,0.2581,93.7505
AlongBay_2,2020-02-06,13:20,59.518,-151.728,2020_02-06_alongbay_kb02_cast012_4141, 4141,125,96.927,4.3119,31.8283,25.2339,292.514,91.415,16.43066,0.03617,0.393,0.2595,0.2595,93.7191
AlongBay_2,2020-02-06,13:20,59.518,-151.728,2020_02-06_alongbay_kb02_cast012_4141, 4141,125,97.939,4.3202,31.8235,25.2292,292.427,91.403,16.42817,0.03617,0.3982,0.2594,0.2594,93.7196
AlongBay_2,2020-02-06,13:20,59.518,-151.728,2020_02-06_alongbay_kb02_cast012_4141, 4141,125,98.949,4.3205,31.8214,25.2275,292.385,91.389,16.42834,0.03617,0.3928,0.2587,0.2587,93.7382
AlongBay_2,2020-02-06,13:20,59.518,-151.728,2020_02-06_alongbay_kb02_cast012_4141, 4141,125,99.958,4.3197,31.8235,25.2293,292.165,91.32,16.42836,0.03617,0.3947,0.2582,0.2582,93.7495
AlongBay_2,2020-02-06,13:20,59.518,-151.728,2020_02-06_alongbay_kb02_cast012_4141, 4141,125,100.97,4.3206,31.8261,25.2313,292.124,91.311,16.42772,0.03617,0.3923,0.2605,0.2605,93.6941
AlongBay_2,2020-02-06,13:20,59.518,-151.728,2020_02-06_alongbay_kb02_cast012_4141, 4141,125,101.979,4.3353,31.8398,25.2407,292.086,91.34,16.42073,0.03617,0.3896,0.2588,0.2588,93.7351
AlongBay_2,2020-02-06,13:20,59.518,-151.728,2020_02-06_alongbay_kb02_cast012_4141, 4141,125,102.984,4.3412,31.8256,25.2289,292.15,91.364,16.42023,0.03617,0.3922,0.2579,0.2579,93.7575
